Year,Team,Venue,Venue (2nd Name),Margin,,,Blundstone Arena,,Metricon Stadium,,Marvel Stadium,Mars Stadium,AAMI Stadium,,,GMHBA,,UNSW Canberra Oval,TIO Stadium ,Optus Stadium ,,,ANZ Stadium,,GIANTS Stadium ,TIO Traeger Park Oval,Sky Stadium,UTS
2020,Gold Coast,Traeger Park,TIO Traeger Park Oval,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Gold Coast,Wellington,Sky Stadium,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Gold Coast,York Park,UTS,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Greater Western Sydney,Adelaide Oval,,-12,,,,,,,,,,,,,,,,,,,,,,,,
2020,Greater Western Sydney,Bellerive Oval,Blundstone Arena,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Greater Western Sydney,Blacktown,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Greater Western Sydney,Carrara,Metricon Stadium,5.5,,,,,,,,,,,,,,,,,,,,,,,,
2020,Greater Western Sydney,Cazaly's Stadium,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Greater Western Sydney,Docklands,Marvel Stadium,-24,,,,,,,,,,,,,,,,,,,,,,,,
2020,Greater Western Sydney,Eureka Stadium,Mars Stadium,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Greater Western Sydney,Football Park,AAMI Stadium,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Greater Western Sydney,Gabba,,-28.5,,,,,,,,,,,,,,,,,,,,,,,,
2020,Greater Western Sydney,Jiangwan Stadium,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Greater Western Sydney,Kardinia Park,GMHBA,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Greater Western Sydney,M.C.G.,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Greater Western Sydney,Manuka Oval,UNSW Canberra Oval,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Greater Western Sydney,Marrara Oval,TIO Stadium ,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Greater Western Sydney,Perth Stadium,Optus Stadium ,-5,,,,,,,,,,,,,,,,,,,,,,,,
2020,Greater Western Sydney,Riverway Stadium,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Greater Western Sydney,S.C.G.,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Greater Western Sydney,Stadium Australia,ANZ Stadium,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Greater Western Sydney,Subiaco,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Greater Western Sydney,Sydney Showground,GIANTS Stadium ,6.666666667,,,,,,,,,,,,,,,,,,,,,,,,
2020,Greater Western Sydney,Traeger Park,TIO Traeger Park Oval,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Greater Western Sydney,Wellington,Sky Stadium,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Greater Western Sydney,York Park,UTS,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Hawthorn,Adelaide Oval,,-9.2,,,,,,,,,,,,,,,,,,,,,,,,
2020,Hawthorn,Bellerive Oval,Blundstone Arena,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Hawthorn,Blacktown,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Hawthorn,Carrara,Metricon Stadium,-14,,,,,,,,,,,,,,,,,,,,,,,,
2020,Hawthorn,Cazaly's Stadium,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Hawthorn,Docklands,Marvel Stadium,4,,,,,,,,,,,,,,,,,,,,,,,,
2020,Hawthorn,Eureka Stadium,Mars Stadium,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Hawthorn,Football Park,AAMI Stadium,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Hawthorn,Gabba,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Hawthorn,Jiangwan Stadium,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Hawthorn,Kardinia Park,GMHBA,-61,,,,,,,,,,,,,,,,,,,,,,,,
2020,Hawthorn,M.C.G.,,30,,,,,,,,,,,,,,,,,,,,,,,,
2020,Hawthorn,Manuka Oval,UNSW Canberra Oval,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Hawthorn,Marrara Oval,TIO Stadium ,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Hawthorn,Perth Stadium,Optus Stadium ,-5.666666667,,,,,,,,,,,,,,,,,,,,,,,,
2020,Hawthorn,Riverway Stadium,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Hawthorn,S.C.G.,,-7,,,,,,,,,,,,,,,,,,,,,,,,
2020,Hawthorn,Stadium Australia,ANZ Stadium,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Hawthorn,Subiaco,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Hawthorn,Sydney Showground,GIANTS Stadium ,-36.33333333,,,,,,,,,,,,,,,,,,,,,,,,
2020,Hawthorn,Traeger Park,TIO Traeger Park Oval,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Hawthorn,Wellington,Sky Stadium,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Hawthorn,York Park,UTS,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Melbourne,Adelaide Oval,,54,,,,,,,,,,,,,,,,,,,,,,,,
2020,Melbourne,Bellerive Oval,Blundstone Arena,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Melbourne,Blacktown,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Melbourne,Carrara,Metricon Stadium,-4.333333333,,,,,,,,,,,,,,,,,,,,,,,,
2020,Melbourne,Cazaly's Stadium,,-17.5,,,,,,,,,,,,,,,,,,,,,,,,
2020,Melbourne,Docklands,Marvel Stadium,1,,,,,,,,,,,,,,,,,,,,,,,,
2020,Melbourne,Eureka Stadium,Mars Stadium,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Melbourne,Football Park,AAMI Stadium,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Melbourne,Gabba,,3.333333333,,,,,,,,,,,,,,,,,,,,,,,,
2020,Melbourne,Jiangwan Stadium,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Melbourne,Kardinia Park,GMHBA,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Melbourne,M.C.G.,,-15,,,,,,,,,,,,,,,,,,,,,,,,
2020,Melbourne,Manuka Oval,UNSW Canberra Oval,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Melbourne,Marrara Oval,TIO Stadium ,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Melbourne,Perth Stadium,Optus Stadium ,-27,,,,,,,,,,,,,,,,,,,,,,,,
2020,Melbourne,Riverway Stadium,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Melbourne,S.C.G.,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Melbourne,Stadium Australia,ANZ Stadium,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Melbourne,Subiaco,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Melbourne,Sydney Showground,GIANTS Stadium ,30,,,,,,,,,,,,,,,,,,,,,,,,
2020,Melbourne,Traeger Park,TIO Traeger Park Oval,3,,,,,,,,,,,,,,,,,,,,,,,,
2020,Melbourne,Wellington,Sky Stadium,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Melbourne,York Park,UTS,,,,,,,,,,,,,,,,,,,,,,,,,
2020,North Melbourne,Adelaide Oval,,-57,,,,,,,,,,,,,,,,,,,,,,,,
2020,North Melbourne,Bellerive Oval,Blundstone Arena,,,,,,,,,,,,,,,,,,,,,,,,,
2020,North Melbourne,Blacktown,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,North Melbourne,Carrara,Metricon Stadium,-22.25,,,,,,,,,,,,,,,,,,,,,,,,
2020,North Melbourne,Cazaly's Stadium,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,North Melbourne,Docklands,Marvel Stadium,-15.5,,,,,,,,,,,,,,,,,,,,,,,,
2020,North Melbourne,Eureka Stadium,Mars Stadium,,,,,,,,,,,,,,,,,,,,,,,,,
2020,North Melbourne,Football Park,AAMI Stadium,,,,,,,,,,,,,,,,,,,,,,,,,
2020,North Melbourne,Gabba,,-23.33333333,,,,,,,,,,,,,,,,,,,,,,,,
2020,North Melbourne,Jiangwan Stadium,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,North Melbourne,Kardinia Park,GMHBA,,,,,,,,,,,,,,,,,,,,,,,,,
2020,North Melbourne,M.C.G.,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,North Melbourne,Manuka Oval,UNSW Canberra Oval,,,,,,,,,,,,,,,,,,,,,,,,,
2020,North Melbourne,Marrara Oval,TIO Stadium ,,,,,,,,,,,,,,,,,,,,,,,,,
2020,North Melbourne,Perth Stadium,Optus Stadium ,,,,,,,,,,,,,,,,,,,,,,,,,
2020,North Melbourne,Riverway Stadium,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,North Melbourne,S.C.G.,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,North Melbourne,Stadium Australia,ANZ Stadium,,,,,,,,,,,,,,,,,,,,,,,,,
2020,North Melbourne,Subiaco,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,North Melbourne,Sydney Showground,GIANTS Stadium ,20,,,,,,,,,,,,,,,,,,,,,,,,
2020,North Melbourne,Traeger Park,TIO Traeger Park Oval,,,,,,,,,,,,,,,,,,,,,,,,,
2020,North Melbourne,Wellington,Sky Stadium,,,,,,,,,,,,,,,,,,,,,,,,,
2020,North Melbourne,York Park,UTS,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Port Adelaide,Adelaide Oval,,19.55555556,,,,,,,,,,,,,,,,,,,,,,,,
2020,Port Adelaide,Bellerive Oval,Blundstone Arena,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Port Adelaide,Blacktown,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Port Adelaide,Carrara,Metricon Stadium,19.5,,,,,,,,,,,,,,,,,,,,,,,,
2020,Port Adelaide,Cazaly's Stadium,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Port Adelaide,Docklands,Marvel Stadium,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Port Adelaide,Eureka Stadium,Mars Stadium,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Port Adelaide,Football Park,AAMI Stadium,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Port Adelaide,Gabba,,8.25,,,,,,,,,,,,,,,,,,,,,,,,
2020,Port Adelaide,Jiangwan Stadium,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Port Adelaide,Kardinia Park,GMHBA,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Port Adelaide,M.C.G.,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Port Adelaide,Manuka Oval,UNSW Canberra Oval,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Port Adelaide,Marrara Oval,TIO Stadium ,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Port Adelaide,Perth Stadium,Optus Stadium ,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Port Adelaide,Riverway Stadium,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Port Adelaide,S.C.G.,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Port Adelaide,Stadium Australia,ANZ Stadium,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Port Adelaide,Subiaco,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Port Adelaide,Sydney Showground,GIANTS Stadium ,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Port Adelaide,Traeger Park,TIO Traeger Park Oval,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Port Adelaide,Wellington,Sky Stadium,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Port Adelaide,York Park,UTS,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Richmond,Adelaide Oval,,9.666666667,,,,,,,,,,,,,,,,,,,,,,,,
2020,Richmond,Bellerive Oval,Blundstone Arena,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Richmond,Blacktown,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Richmond,Carrara,Metricon Stadium,35.28571429,,,,,,,,,,,,,,,,,,,,,,,,
2020,Richmond,Cazaly's Stadium,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Richmond,Docklands,Marvel Stadium,-26,,,,,,,,,,,,,,,,,,,,,,,,
2020,Richmond,Eureka Stadium,Mars Stadium,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Richmond,Football Park,AAMI Stadium,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Richmond,Gabba,,11.25,,,,,,,,,,,,,,,,,,,,,,,,
2020,Richmond,Jiangwan Stadium,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Richmond,Kardinia Park,GMHBA,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Richmond,M.C.G.,,4.75,,,,,,,,,,,,,,,,,,,,,,,,
2020,Richmond,Manuka Oval,UNSW Canberra Oval,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Richmond,Marrara Oval,TIO Stadium ,12,,,,,,,,,,,,,,,,,,,,,,,,
2020,Richmond,Perth Stadium,Optus Stadium ,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Richmond,Riverway Stadium,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Richmond,S.C.G.,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Richmond,Stadium Australia,ANZ Stadium,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Richmond,Subiaco,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Richmond,Sydney Showground,GIANTS Stadium ,-12,,,,,,,,,,,,,,,,,,,,,,,,
2020,Richmond,Traeger Park,TIO Traeger Park Oval,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Richmond,Wellington,Sky Stadium,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Richmond,York Park,UTS,,,,,,,,,,,,,,,,,,,,,,,,,
2020,St Kilda,Adelaide Oval,,26,,,,,,,,,,,,,,,,,,,,,,,,
2020,St Kilda,Bellerive Oval,Blundstone Arena,,,,,,,,,,,,,,,,,,,,,,,,,
2020,St Kilda,Blacktown,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,St Kilda,Carrara,Metricon Stadium,-4.75,,,,,,,,,,,,,,,,,,,,,,,,
2020,St Kilda,Cazaly's Stadium,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,St Kilda,Docklands,Marvel Stadium,20.25,,,,,,,,,,,,,,,,,,,,,,,,
2020,St Kilda,Eureka Stadium,Mars Stadium,,,,,,,,,,,,,,,,,,,,,,,,,
2020,St Kilda,Football Park,AAMI Stadium,,,,,,,,,,,,,,,,,,,,,,,,,
2020,St Kilda,Gabba,,9.571428571,,,,,,,,,,,,,,,,,,,,,,,,
2020,St Kilda,Jiangwan Stadium,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,St Kilda,Kardinia Park,GMHBA,,,,,,,,,,,,,,,,,,,,,,,,,
2020,St Kilda,M.C.G.,,-44,,,,,,,,,,,,,,,,,,,,,,,,
2020,St Kilda,Manuka Oval,UNSW Canberra Oval,,,,,,,,,,,,,,,,,,,,,,,,,
2020,St Kilda,Marrara Oval,TIO Stadium ,,,,,,,,,,,,,,,,,,,,,,,,,
2020,St Kilda,Perth Stadium,Optus Stadium ,,,,,,,,,,,,,,,,,,,,,,,,,
2020,St Kilda,Riverway Stadium,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,St Kilda,S.C.G.,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,St Kilda,Stadium Australia,ANZ Stadium,,,,,,,,,,,,,,,,,,,,,,,,,
2020,St Kilda,Subiaco,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,St Kilda,Sydney Showground,GIANTS Stadium ,,,,,,,,,,,,,,,,,,,,,,,,,
2020,St Kilda,Traeger Park,TIO Traeger Park Oval,-3,,,,,,,,,,,,,,,,,,,,,,,,
2020,St Kilda,Wellington,Sky Stadium,,,,,,,,,,,,,,,,,,,,,,,,,
2020,St Kilda,York Park,UTS,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Sydney,Adelaide Oval,,-11.5,,,,,,,,,,,,,,,,,,,,,,,,
2020,Sydney,Bellerive Oval,Blundstone Arena,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Sydney,Blacktown,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Sydney,Carrara,Metricon Stadium,-15,,,,,,,,,,,,,,,,,,,,,,,,
2020,Sydney,Cazaly's Stadium,,-5.5,,,,,,,,,,,,,,,,,,,,,,,,
2020,Sydney,Docklands,Marvel Stadium,11,,,,,,,,,,,,,,,,,,,,,,,,
2020,Sydney,Eureka Stadium,Mars Stadium,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Sydney,Football Park,AAMI Stadium,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Sydney,Gabba,,-23.33333333,,,,,,,,,,,,,,,,,,,,,,,,
2020,Sydney,Jiangwan Stadium,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Sydney,Kardinia Park,GMHBA,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Sydney,M.C.G.,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Sydney,Manuka Oval,UNSW Canberra Oval,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Sydney,Marrara Oval,TIO Stadium ,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Sydney,Perth Stadium,Optus Stadium ,5,,,,,,,,,,,,,,,,,,,,,,,,
2020,Sydney,Riverway Stadium,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Sydney,S.C.G.,,-14.75,,,,,,,,,,,,,,,,,,,,,,,,
2020,Sydney,Stadium Australia,ANZ Stadium,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Sydney,Subiaco,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Sydney,Sydney Showground,GIANTS Stadium ,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Sydney,Traeger Park,TIO Traeger Park Oval,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Sydney,Wellington,Sky Stadium,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Sydney,York Park,UTS,,,,,,,,,,,,,,,,,,,,,,,,,
2020,West Coast,Adelaide Oval,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,West Coast,Bellerive Oval,Blundstone Arena,,,,,,,,,,,,,,,,,,,,,,,,,
2020,West Coast,Blacktown,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,West Coast,Carrara,Metricon Stadium,-12,,,,,,,,,,,,,,,,,,,,,,,,
2020,West Coast,Cazaly's Stadium,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,West Coast,Docklands,Marvel Stadium,,,,,,,,,,,,,,,,,,,,,,,,,
2020,West Coast,Eureka Stadium,Mars Stadium,,,,,,,,,,,,,,,,,,,,,,,,,
2020,West Coast,Football Park,AAMI Stadium,,,,,,,,,,,,,,,,,,,,,,,,,
2020,West Coast,Gabba,,8.25,,,,,,,,,,,,,,,,,,,,,,,,
2020,West Coast,Jiangwan Stadium,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,West Coast,Kardinia Park,GMHBA,,,,,,,,,,,,,,,,,,,,,,,,,
2020,West Coast,M.C.G.,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,West Coast,Manuka Oval,UNSW Canberra Oval,,,,,,,,,,,,,,,,,,,,,,,,,
2020,West Coast,Marrara Oval,TIO Stadium ,,,,,,,,,,,,,,,,,,,,,,,,,
2020,West Coast,Perth Stadium,Optus Stadium ,24.625,,,,,,,,,,,,,,,,,,,,,,,,
2020,West Coast,Riverway Stadium,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,West Coast,S.C.G.,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,West Coast,Stadium Australia,ANZ Stadium,,,,,,,,,,,,,,,,,,,,,,,,,
2020,West Coast,Subiaco,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,West Coast,Sydney Showground,GIANTS Stadium ,,,,,,,,,,,,,,,,,,,,,,,,,
2020,West Coast,Traeger Park,TIO Traeger Park Oval,,,,,,,,,,,,,,,,,,,,,,,,,
2020,West Coast,Wellington,Sky Stadium,,,,,,,,,,,,,,,,,,,,,,,,,
2020,West Coast,York Park,UTS,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Western Bulldogs,Adelaide Oval,,11.5,,,,,,,,,,,,,,,,,,,,,,,,
2020,Western Bulldogs,Bellerive Oval,Blundstone Arena,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Western Bulldogs,Blacktown,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Western Bulldogs,Carrara,Metricon Stadium,3.75,,,,,,,,,,,,,,,,,,,,,,,,
2020,Western Bulldogs,Cazaly's Stadium,,30,,,,,,,,,,,,,,,,,,,,,,,,
2020,Western Bulldogs,Docklands,Marvel Stadium,-4.5,,,,,,,,,,,,,,,,,,,,,,,,
2020,Western Bulldogs,Eureka Stadium,Mars Stadium,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Western Bulldogs,Football Park,AAMI Stadium,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Western Bulldogs,Gabba,,-13.5,,,,,,,,,,,,,,,,,,,,,,,,
2020,Western Bulldogs,Jiangwan Stadium,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Western Bulldogs,Kardinia Park,GMHBA,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Western Bulldogs,M.C.G.,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Western Bulldogs,Manuka Oval,UNSW Canberra Oval,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Western Bulldogs,Marrara Oval,TIO Stadium ,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Western Bulldogs,Perth Stadium,Optus Stadium ,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Western Bulldogs,Riverway Stadium,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Western Bulldogs,S.C.G.,,28,,,,,,,,,,,,,,,,,,,,,,,,
2020,Western Bulldogs,Stadium Australia,ANZ Stadium,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Western Bulldogs,Subiaco,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Western Bulldogs,Sydney Showground,GIANTS Stadium ,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Western Bulldogs,Traeger Park,TIO Traeger Park Oval,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Western Bulldogs,Wellington,Sky Stadium,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Western Bulldogs,York Park,UTS,,,,,,,,,,,,,,,,,,,,,,,,,
Total,Adelaide,Adelaide Oval,,14.88125208,,,,,,,,,,,,,,,,,,,,,,,,
Total,Adelaide,Bellerive Oval,Blundstone Arena,-33,,,,,,,,,,,,,,,,,,,,,,,,
Total,Adelaide,Blacktown,,,,,,,,,,,,,,,,,,,,,,,,,,
Total,Adelaide,Carrara,Metricon Stadium,48.34285714,,,,,,,,,,,,,,,,,,,,,,,,
Total,Adelaide,Cazaly's Stadium,,,,,,,,,,,,,,,,,,,,,,,,,,
Total,Adelaide,Docklands,Marvel Stadium,21.08333333,,,,,,,,,,,,,,,,,,,,,,,,
Total,Adelaide,Eureka Stadium,Mars Stadium,-34,,,,,,,,,,,,,,,,,,,,,,,,
Total,Adelaide,Football Park,AAMI Stadium,13.0952381,,,,,,,,,,,,,,,,,,,,,,,,
Total,Adelaide,Gabba,,22,,,,,,,,,,,,,,,,,,,,,,,,
Total,Adelaide,Jiangwan Stadium,,,,,,,,,,,,,,,,,,,,,,,,,,
Total,Adelaide,Kardinia Park,GMHBA,-30.5,,,,,,,,,,,,,,,,,,,,,,,,
Total,Adelaide,M.C.G.,,-12.33333333,,,,,,,,,,,,,,,,,,,,,,,,
Total,Adelaide,Manuka Oval,UNSW Canberra Oval,-14,,,,,,,,,,,,,,,,,,,,,,,,
Total,Adelaide,Marrara Oval,TIO Stadium ,24,,,,,,,,,,,,,,,,,,,,,,,,
Total,Adelaide,Perth Stadium,Optus Stadium ,-6.5,,,,,,,,,,,,,,,,,,,,,,,,
Total,Adelaide,Riverway Stadium,,,,,,,,,,,,,,,,,,,,,,,,,,
Total,Adelaide,S.C.G.,,-9.4,,,,,,,,,,,,,,,,,,,,,,,,
Total,Adelaide,Stadium Australia,ANZ Stadium,,,,,,,,,,,,,,,,,,,,,,,,,
Total,Adelaide,Subiaco,,-2.25,,,,,,,,,,,,,,,,,,,,,,,,
Total,Adelaide,Sydney Showground,GIANTS Stadium ,74.5,,,,,,,,,,,,,,,,,,,,,,,,
Total,Adelaide,Traeger Park,TIO Traeger Park Oval,-91,,,,,,,,,,,,,,,,,,,,,,,,
Total,Adelaide,Wellington,Sky Stadium,,,,,,,,,,,,,,,,,,,,,,,,,
Total,Adelaide,York Park,UTS,,,,,,,,,,,,,,,,,,,,,,,,,
Total,Brisbane Lions,Adelaide Oval,,-50.75,,,,,,,,,,,,,,,,,,,,,,,,
Total,Brisbane Lions,Bellerive Oval,Blundstone Arena,,,,,,,,,,,,,,,,,,,,,,,,,
Total,Brisbane Lions,Blacktown,,,,,,,,,,,,,,,,,,,,,,,,,,
Total,Brisbane Lions,Carrara,Metricon Stadium,-7.583333333,,,,,,,,,,,,,,,,,,,,,,,,
Total,Brisbane Lions,Cazaly's Stadium,,32,,,,,,,,,,,,,,,,,,,,,,,,
Total,Brisbane Lions,Docklands,Marvel Stadium,-23.14583333,,,,,,,,,,,,,,,,,,,,,,,,
Total,Brisbane Lions,Eureka Stadium,Mars Stadium,-16,,,,,,,,,,,,,,,,,,,,,,,,
Total,Brisbane Lions,Football Park,AAMI Stadium,1,,,,,,,,,,,,,,,,,,,,,,,,
Total,Brisbane Lions,Gabba,,-9.034965035,,,,,,,,,,,,,,,,,,,,,,,,
Total,Brisbane Lions,Jiangwan Stadium,,,,,,,,,,,,,,,,,,,,,,,,,,
Total,Brisbane Lions,Kardinia Park,GMHBA,-46,,,,,,,,,,,,,,,,,,,,,,,,
Total,Brisbane Lions,M.C.G.,,-30.83333333,,,,,,,,,,,,,,,,,,,,,,,,
Total,Brisbane Lions,Manuka Oval,UNSW Canberra Oval,,,,,,,,,,,,,,,,,,,,,,,,,
Total,Brisbane Lions,Marrara Oval,TIO Stadium ,19,,,,,,,,,,,,,,,,,,,,,,,,
Total,Brisbane Lions,Perth Stadium,Optus Stadium ,27,,,,,,,,,,,,,,,,,,,,,,,,
Total,Brisbane Lions,Riverway Stadium,,,,,,,,,,,,,,,,,,,,,,,,,,
Total,Brisbane Lions,S.C.G.,,-47,,,,,,,,,,,,,,,,,,,,,,,,
Total,Brisbane Lions,Stadium Australia,ANZ Stadium,,,,,,,,,,,,,,,,,,,,,,,,,
Total,Brisbane Lions,Subiaco,,-59.08333333,,,,,,,,,,,,,,,,,,,,,,,,
Total,Brisbane Lions,Sydney Showground,GIANTS Stadium ,-6,,,,,,,,,,,,,,,,,,,,,,,,
Total,Brisbane Lions,Traeger Park,TIO Traeger Park Oval,,,,,,,,,,,,,,,,,,,,,,,,,
Total,Brisbane Lions,Wellington,Sky Stadium,3,,,,,,,,,,,,,,,,,,,,,,,,
Total,Brisbane Lions,York Park,UTS,-26,,,,,,,,,,,,,,,,,,,,,,,,
Total,Carlton,Adelaide Oval,,-66,,,,,,,,,,,,,,,,,,,,,,,,
Total,Carlton,Bellerive Oval,Blundstone Arena,-86,,,,,,,,,,,,,,,,,,,,,,,,
Total,Carlton,Blacktown,,,,,,,,,,,,,,,,,,,,,,,,,,
