Year,Round,Date,Team,Score,Margin,WinLoss,Team 2,Average Height Team 1,Average Age Team 1,Average Height Team 2,Average Age Team 2,Height Differential,Age Differential
2016,R17,16-Jul-16,Collingwood,69,-28,L,Adelaide,189.3181818,25.08630137,188.0909091,25.54383562,1.227272727,-0.457534247
2016,R18,22-Jul-16,Collingwood,84,-40,L,North Melbourne,188.5909091,25.02876712,187.2727273,27.29327522,1.318181818,-2.264508095
2016,R19,30-Jul-16,Collingwood,91,19,W,West Coast,190.0909091,24.49327522,187.5454545,25.96351183,2.545454545,-1.470236613
2016,R20,5-Aug-16,Collingwood,77,-15,L,Richmond,189.6818182,25.0003736,187.5454545,24.80049813,2.136363636,0.199875467
2016,R21,12-Aug-16,Collingwood,92,-3,L,Western Bulldogs,189.4545455,24.54420922,186.9545455,23.97671233,2.5,0.567496887
2016,R22,20-Aug-16,Collingwood,118,71,W,Gold Coast,189.2272727,24.13013699,187.9545455,23.59912827,1.272727273,0.531008717
2016,R23,28-Aug-16,Collingwood,111,-1,L,Hawthorn,188.9090909,24.80435866,186.5454545,26.74009963,2.363636364,-1.935740971
2015,R1,4-Apr-15,Collingwood,86,12,W,Brisbane Lions,187.9090909,24.22017435,186.6818182,23.89601494,1.227272727,0.324159402
2015,R2,11-Apr-15,Collingwood,63,-27,L,Adelaide,187.8181818,24.28156912,186.5,24.89103362,1.318181818,-0.609464508
2015,R3,17-Apr-15,Collingwood,140,74,W,St Kilda,189,24.57596513,186.2727273,23.99377335,2.727272727,0.582191781
2015,R4,25-Apr-15,Collingwood,69,20,W,Essendon,188.5454545,24.53374844,188.1363636,26.01668742,0.409090909,-1.482938979
2015,R5,1-May-15,Collingwood,120,75,W,Carlton,188.9090909,24.63711083,189.6818182,25.59589041,-0.772727273,-0.958779577
2015,R6,8-May-15,Collingwood,59,-41,L,Geelong,188.9545455,24.79738481,189.5909091,24.9143213,-0.636363636,-0.116936488
2015,R7,17-May-15,Collingwood,100,-5,L,Richmond,189.7727273,24.28268991,189.5909091,24.201868,0.181818182,0.080821918
2015,R8,23-May-15,Collingwood,132,69,W,Gold Coast,189.0909091,24.12141968,186.5909091,23.17036115,2.5,0.951058531
2015,R9,31-May-15,Collingwood,112,17,W,North Melbourne,189.3636364,24.46164384,188,26.33362391,1.363636364,-1.871980075
2015,R10,8-Jun-15,Collingwood,110,25,W,Melbourne,187.9090909,24.39402242,188.5454545,25.07011208,-0.636363636,-0.676089664
2015,R11,14-Jun-15,Collingwood,119,42,W,Greater Western Sydney,188.5,24.32627646,187.4545455,23.55180573,1.045454545,0.774470735
2015,R13,25-Jun-15,Collingwood,73,-7,L,Fremantle,188.4545455,24.53312578,187.3181818,26.23798257,1.136363636,-1.704856787
2015,R14,3-Jul-15,Collingwood,91,-10,L,Hawthorn,188.8636364,23.94819427,187.7272727,27.34184309,1.136363636,-3.393648817
2015,R15,9-Jul-15,Collingwood,63,-3,L,Port Adelaide,189.8636364,23.93138232,188.4545455,24.54595268,1.409090909,-0.614570361
2015,R16,18-Jul-15,Collingwood,56,-31,L,West Coast,189.0454545,24.30747198,188.2272727,25.54919054,0.818181818,-1.241718555
2015,R17,26-Jul-15,Collingwood,86,-18,L,Western Bulldogs,189.5,24.1373599,186.7727273,24.5139477,2.727272727,-0.376587796
2015,R18,1-Aug-15,Collingwood,54,-37,L,Melbourne,189,23.78580324,188.0454545,24.7607721,0.954545455,-0.974968867
2015,R19,8-Aug-15,Collingwood,105,18,W,Carlton,187.9545455,23.826401,189.7727273,25.50797011,-1.818181818,-1.681569116
2015,R20,14-Aug-15,Collingwood,76,-11,L,Sydney,188.2727273,24.25479452,187.1363636,26.49713574,1.136363636,-2.24234122
2015,R21,22-Aug-15,Collingwood,56,-91,L,Richmond,187.9545455,23.9237858,187.2272727,25.56973848,0.727272727,-1.645952677
2015,R22,28-Aug-15,Collingwood,110,48,W,Geelong,188.0909091,23.66052304,189.5909091,25.58206725,-1.5,-1.921544209
2015,R23,6-Sep-15,Collingwood,92,-3,L,Essendon,188.4545455,23.46811955,188.4545455,24.04458281,0,-0.576463263
2014,R1,14-Mar-14,Collingwood,46,-70,L,Fremantle,188.9090909,24.81905355,188.0454545,26.42951432,0.863636364,-1.610460772
2014,R2,29-Mar-14,Collingwood,89,20,W,Sydney,188.2272727,25.30460772,186.9545455,26.30473225,1.272727273,-1.000124533
2014,R3,5-Apr-14,Collingwood,76,-11,L,Geelong,188.5,25.23237858,190.2727273,26.07671233,-1.772727273,-0.844333748
2014,R4,11-Apr-14,Collingwood,110,38,W,Richmond,189.6818182,25.06363636,188.0909091,24.53437111,1.590909091,0.529265255
2014,R5,19-Apr-14,Collingwood,93,35,W,North Melbourne,189.6818182,25.08555417,187.2272727,25.96450809,2.454545455,-0.878953923
2014,R6,25-Apr-14,Collingwood,83,23,W,Essendon,189.6818182,25.10199253,188.2272727,25.17920299,1.454545455,-0.077210461
2014,R7,2-May-14,Collingwood,104,34,W,Carlton,188.0909091,24.26164384,188.6818182,25.51033624,-0.590909091,-1.248692403
2014,R9,15-May-14,Collingwood,55,-21,L,Adelaide,189.7727273,25.3373599,186.1818182,24.70273973,3.590909091,0.634620174
2014,R10,24-May-14,Collingwood,109,8,W,West Coast,189.4545455,25.15940224,188.4545455,25.4124533,1,-0.253051059
2014,R11,30-May-14,Collingwood,140,86,W,St Kilda,188.8181818,24.44744707,187.0454545,24.90709838,1.772727273,-0.459651308
2014,R12,9-Jun-14,Collingwood,61,33,W,Melbourne,188.6818182,24.77833126,188.3636364,24.85205479,0.318181818,-0.073723537
2014,R13,15-Jun-14,Collingwood,98,-8,L,Western Bulldogs,188.6363636,24.52079701,188.2272727,25.1765878,0.409090909,-0.655790785
2014,R14,21-Jun-14,Collingwood,86,-29,L,Hawthorn,187.9090909,24.72689913,187.7272727,26.12665006,0.181818182,-1.399750934
2014,R15,29-Jun-14,Collingwood,91,15,W,Carlton,187.8181818,25.1879203,188.5454545,25.8392279,-0.727272727,-0.651307597
2014,R16,5-Jul-14,Collingwood,75,-5,L,Gold Coast,188.5909091,24.42104608,188.5909091,23.00585305,0,1.415193026
2014,R17,13-Jul-14,Collingwood,39,-64,L,Essendon,187.9090909,25.14296389,187.2727273,25.48991283,0.636363636,-0.346948941
2014,R18,27-Jul-14,Collingwood,82,-16,L,Adelaide,188.4090909,23.98779577,186.9545455,24.65990037,1.454545455,-0.672104608
2014,R19,3-Aug-14,Collingwood,76,6,W,Port Adelaide,187.9545455,24.16687422,188.2272727,24.48393524,-0.272727273,-0.317061021
2014,R20,10-Aug-14,Collingwood,66,-60,L,West Coast,188.1363636,24.70224159,189.3181818,25.06288917,-1.181818182,-0.360647572
2014,R21,16-Aug-14,Collingwood,56,-67,L,Brisbane Lions,188.5454545,24.75292653,188.2727273,23.3381071,0.272727273,1.414819427
2014,R22,23-Aug-14,Collingwood,75,8,W,Greater Western Sydney,188,24.36774595,187.3636364,22.34557908,0.636363636,2.022166874
2014,R23,29-Aug-14,Collingwood,56,-65,L,Hawthorn,188.7727273,23.77858032,187.9545455,26.42615193,0.818181818,-2.647571606
2013,R1,31-Mar-13,Collingwood,103,16,W,North Melbourne,187.7272727,25.6358655,188,24.45305106,-0.272727273,1.182814446
2013,R2,7-Apr-13,Collingwood,117,17,W,Carlton,187.7272727,25.92503113,188.5454545,24.69252802,-0.818181818,1.232503113
2013,R3,14-Apr-13,Collingwood,90,-55,L,Hawthorn,187.2727273,25.68418431,187.3181818,25.31407223,-0.045454545,0.37011208
2013,R4,20-Apr-13,Collingwood,113,34,W,Richmond,186.5454545,25.19252802,187.8636364,25.14782067,-1.318181818,0.044707347
2013,R5,25-Apr-13,Collingwood,75,-46,L,Essendon,187.2272727,25.40460772,188.1363636,25.06139477,-0.909090909,0.343212951
2013,R6,3-May-13,Collingwood,103,26,W,St Kilda,187.1363636,25.14645081,187.2272727,25.07770859,-0.090909091,0.068742217
2013,R7,11-May-13,Collingwood,73,-27,L,Fremantle,186,25.33212951,187.5,25.45491905,-1.5,-0.122789539
2013,R8,18-May-13,Collingwood,102,6,W,Geelong,187.2727273,25.20610212,188.7727273,25.21718555,-1.5,-0.011083437
2013,R9,24-May-13,Collingwood,55,-47,L,Sydney,187.4090909,25.39912827,186.7272727,26.35765878,0.681818182,-0.958530511
2013,R10,31-May-13,Collingwood,100,49,W,Brisbane Lions,185.1363636,25.50435866,188.3181818,23.92391034,-3.181818182,1.580448319
2013,R11,10-Jun-13,Collingwood,122,83,W,Melbourne,186.8181818,25.16064757,187,24.13437111,-0.181818182,1.026276463
2013,R12,16-Jun-13,Collingwood,99,34,W,Western Bulldogs,186.4090909,24.64146949,188.1363636,24.95043587,-1.727272727,-0.308966376
2013,R14,29-Jun-13,Collingwood,51,-35,L,Port Adelaide,185.5454545,25.29638854,188.0454545,24.06824408,-2.5,1.228144458
2013,R15,5-Jul-13,Collingwood,118,41,W,Carlton,186.6363636,25.14209215,187.0454545,25.38742217,-0.409090909,-0.245330012
2013,R16,12-Jul-13,Collingwood,111,27,W,Adelaide,187.1818182,25.34557908,186.4545455,24.32938979,0.727272727,1.01618929
2013,R17,20-Jul-13,Collingwood,78,-7,L,Gold Coast,188.1818182,25.1234122,187.8181818,22.92229141,0.363636364,2.201120797
2013,R18,27-Jul-13,Collingwood,106,40,W,Greater Western Sydney,188.3636364,24.10523039,188.2727273,21.7494396,0.090909091,2.355790785
2013,R19,4-Aug-13,Collingwood,133,79,W,Essendon,187.9545455,25.00996264,188.3636364,25.18991283,-0.409090909,-0.179950187
2013,R20,10-Aug-13,Collingwood,100,29,W,Sydney,187.9545455,25.026401,187.1363636,26.4007472,0.818181818,-1.374346202
2013,R21,16-Aug-13,Collingwood,84,-35,L,Hawthorn,187.9545455,25.04283935,187.6363636,26.16998755,0.318181818,-1.127148194
2013,R22,23-Aug-13,Collingwood,101,62,W,West Coast,188,25.29638854,189.3181818,24.90622665,-1.318181818,0.390161893
2013,R23,1-Sep-13,Collingwood,114,-11,L,North Melbourne,188.1818182,25.06201743,187.7272727,24.46650062,0.454545455,0.595516812
2013,EF,7-Sep-13,Collingwood,63,-24,L,Port Adelaide,187.9090909,25.08630137,188.1818182,24.24582814,-0.272727273,0.840473225
2012,R1,30-Mar-12,Collingwood,115,-22,L,Hawthorn,187.8636364,23.52353674,187.7727273,25.27882939,0.090909091,-1.755292653
2012,R2,7-Apr-12,Collingwood,85,21,W,Richmond,188.6818182,24.18592777,186.9545455,24.08418431,1.727272727,0.101743462
2012,R3,13-Apr-12,Collingwood,62,-60,L,Carlton,189,24.52702366,187.0909091,24.85417186,1.909090909,-0.327148194
2012,R4,21-Apr-12,Collingwood,97,24,W,Port Adelaide,188.8181818,23.99713574,188.7272727,25.09302615,0.090909091,-1.095890411
2012,R5,25-Apr-12,Collingwood,80,1,W,Essendon,188.0909091,24.21195517,187.3181818,24.31618929,0.772727273,-0.104234122
2012,R6,4-May-12,Collingwood,98,21,W,Western Bulldogs,188.9545455,24.31793275,187.5,25.15466999,1.454545455,-0.836737235
2012,R7,12-May-12,Collingwood,116,58,W,Brisbane Lions,188.9545455,24.11905355,187.5,24.31905355,1.454545455,-0.2
2012,R8,18-May-12,Collingwood,96,12,W,Geelong,188.4090909,24.67521793,188.5909091,26.10585305,-0.181818182,-1.430635118
2012,R9,26-May-12,Collingwood,75,26,W,Adelaide,187.4090909,24.11867995,185.4090909,25.33100872,2,-1.212328767
2012,R10,3-Jun-12,Collingwood,149,97,W,Gold Coast,186.8636364,23.43399751,187.7272727,22.8630137,-0.863636364,0.570983811
2012,R11,11-Jun-12,Collingwood,129,42,W,Melbourne,187.3636364,24.40286426,188.8636364,24.00273973,-1.5,0.400124533
2012,R13,23-Jun-12,Collingwood,85,3,W,West Coast,187.7272727,24.1234122,188.0454545,24.54719801,-0.318181818,-0.423785803
2012,R14,30-Jun-12,Collingwood,107,29,W,Fremantle,187.8636364,23.85354919,188.7272727,24.91643836,-0.863636364,-1.062889166
2012,R15,6-Jul-12,Collingwood,62,-23,L,Carlton,187.1363636,23.97982565,186.5,24.81058531,0.636363636,-0.830759651
2012,R16,14-Jul-12,Collingwood,110,31,W,Geelong,188.1363636,24.8135741,187.7727273,25.68256538,0.363636364,-0.868991283
2012,R17,21-Jul-12,Collingwood,91,-47,L,Hawthorn,188.6818182,24.35354919,186.9545455,24.7622665,1.727272727,-0.40871731
2012,R18,28-Jul-12,Collingwood,174,120,W,Greater Western Sydney,188.7272727,24.05952677,187.7727273,20.88069738,0.954545455,3.17882939
2012,R19,4-Aug-12,Collingwood,91,6,W,St Kilda,188.2727273,24.09713574,187.1363636,26.82179328,1.136363636,-2.724657534
2012,R20,11-Aug-12,Collingwood,78,8,W,Sydney,187.7272727,24.66899128,186.5909091,26.16687422,1.136363636,-1.497882939
2012,R21,18-Aug-12,Collingwood,61,-30,L,North Melbourne,187.5,24.42229141,186.6818182,24.41070984,0.818181818,0.011581569
2012,R22,25-Aug-12,Collingwood,58,-49,L,West Coast,188.3181818,24.97135741,188.7272727,25.37061021,-0.409090909,-0.399252802
2012,R23,1-Sep-12,Collingwood,104,32,W,Essendon,188.0909091,25.68019925,186.7727273,23.5109589,1.318181818,2.169240349
2012,QF,7-Sep-12,Collingwood,97,-38,L,Hawthorn,187.5,25.83723537,187.3636364,25.00261519,0.136363636,0.834620174
2012,SF,15-Sep-12,Collingwood,73,13,W,West Coast,187.2727273,25.63823163,189.1363636,25.46948941,-1.863636364,0.168742217
2012,PF,21-Sep-12,Collingwood,70,-26,L,Sydney,187.2272727,25.26239103,187.7272727,26.49476961,-0.5,-1.23237858
2020,R1,21-Mar-20,Essendon,63,6,W,Fremantle,185.1363636,24.96438356,187.4545455,24.00672478,-2.318181818,0.95765878
2020,R2,14-Jun-20,Essendon,79,6,W,Sydney,186,26.05292653,186.7727273,24.86550436,-0.772727273,1.187422167
2020,R4,27-Jun-20,Essendon,51,-1,L,Carlton,185.3181818,25.88206725,188.0454545,26.0120797,-2.727272727,-0.130012453
2020,R5,3-Jul-20,Essendon,63,15,W,Collingwood,185.7727273,25.82440847,189.4090909,26.33362391,-3.636363636,-0.509215442
2020,R6,11-Jul-20,Essendon,67,14,W,North Melbourne,185.0909091,25.84508095,188.5,25.88468244,-3.409090909,-0.039601494
2020,R7,17-Jul-20,Essendon,51,-42,L,Western Bulldogs,184.7272727,25.36811955,186.7272727,24.93100872,-2,0.437110834
2020,R8,26-Jul-20,Essendon,62,3,W,Adelaide,185.1818182,25.12951432,187,25.29364882,-1.818181818,-0.164134496
2020,R9,31-Jul-20,Essendon,28,-63,L,Brisbane Lions,186,25.00435866,188.7272727,24.8252802,-2.727272727,0.179078456
2020,R10,7-Aug-20,Essendon,55,-4,L,Greater Western Sydney,186.1363636,25.16313823,188.1818182,25.78318804,-2.045454545,-0.620049813
2020,R11,12-Aug-20,Essendon,73,0,D,Gold Coast,185.8181818,25.16662516,187.2727273,23.8626401,-1.454545455,1.303985056
2020,R12,16-Aug-20,Essendon,33,-35,L,St Kilda,186.8636364,24.67571606,187.3181818,24.91917808,-0.454545455,-0.243462017
2020,R13,22-Aug-20,Essendon,61,-12,L,Richmond,185.8181818,24.62104608,185.6818182,25.85853051,0.136363636,-1.237484433
2020,R14,27-Aug-20,Essendon,87,16,W,Hawthorn,185.8636364,24.77932752,188.5909091,25.76924035,-2.727272727,-0.989912827
2020,R15,1-Sep-20,Essendon,45,-15,L,West Coast,186.6818182,25.10884184,187.4545455,26.5366127,-0.772727273,-1.427770859
2020,R16,6-Sep-20,Essendon,42,-66,L,Geelong,186.5,25.18941469,188.4090909,26.88542964,-1.909090909,-1.696014944
2020,R17,12-Sep-20,Essendon,29,-50,L,Port Adelaide,187.5909091,24.8879203,188.7727273,26.38655044,-1.181818182,-1.498630137
2020,R18,19-Sep-20,Essendon,49,-19,L,Melbourne,187.1818182,24.78667497,187,26.09564134,0.181818182,-1.308966376
2019,R1,24-Mar-19,Essendon,40,-72,L,Greater Western Sydney,186,25.69240349,189.4545455,25.74732254,-3.454545455,-0.054919054
2019,R2,30-Mar-19,Essendon,65,-11,L,St Kilda,185.4545455,25.76513076,186.5909091,24.95678705,-1.136363636,0.808343711
2019,R3,5-Apr-19,Essendon,130,18,W,Melbourne,185.6363636,25.31855542,187.2272727,24.79078456,-1.590909091,0.527770859
2019,R4,13-Apr-19,Essendon,112,47,W,Brisbane Lions,186.1818182,26.13723537,188.6818182,25.37073474,-2.5,0.766500623
2019,R5,19-Apr-19,Essendon,116,58,W,North Melbourne,186.4090909,25.36488169,187.9545455,26.12789539,-1.545454545,-0.763013699
2019,R6,25-Apr-19,Essendon,69,-4,L,Collingwood,186.3181818,25.90398506,189.1818182,26.16425903,-2.863636364,-0.260273973
2019,R7,5-May-19,Essendon,54,-32,L,Geelong,186.1818182,25.27758406,188.5909091,25.61731009,-2.409090909,-0.339726027
2019,R8,10-May-19,Essendon,72,-5,L,Sydney,185.7727273,25.40622665,187.7727273,24.57260274,-2,0.83362391
2019,R9,18-May-19,Essendon,60,7,W,Fremantle,186.0909091,25.37957659,187.9090909,24.6758406,-1.818181818,0.70373599
2019,R10,25-May-19,Essendon,50,-23,L,Richmond,186.5,25.15354919,185.6818182,24.4135741,0.818181818,0.739975093
2019,R11,2-Jun-19,Essendon,74,41,W,Carlton,186.0454545,25.24072229,188.7727273,23.36687422,-2.727272727,1.87384807
2019,R13,14-Jun-19,Essendon,96,19,W,Hawthorn,186.1363636,25.00124533,187.0909091,26.86936488,-0.954545455,-1.868119552
2019,R14,20-Jun-19,Essendon,71,-35,L,West Coast,186.3181818,25.18405978,187.2272727,26.50136986,-0.909090909,-1.317310087
2019,R15,27-Jun-19,Essendon,77,6,W,Greater Western Sydney,186.7727273,25.06811955,187.8181818,25.35280199,-1.045454545,-0.284682441
2019,R16,6-Jul-19,Essendon,76,10,W,Sydney,186.7727273,25.01183064,186.9545455,23.62988792,-0.181818182,1.381942715
2019,R17,13-Jul-19,Essendon,86,5,W,North Melbourne,186.7727273,25.03100872,187.7727273,25.50572852,-1,-0.474719801
2019,R18,19-Jul-19,Essendon,96,21,W,Adelaide,186.2272727,24.9369863,187.5454545,26.79775841,-1.318181818,-1.860772105
2019,R19,28-Jul-19,Essendon,106,10,W,Gold Coast,186.2727273,25.1117061,187.7272727,24.52141968,-1.454545455,0.590286426
2019,R20,3-Aug-19,Essendon,67,-59,L,Port Adelaide,186,24.84595268,188.3636364,25.71594022,-2.363636364,-0.869987547
2019,R21,10-Aug-19,Essendon,33,-104,L,Western Bulldogs,186.6363636,26.1267746,187.6818182,24.77745953,-1.045454545,1.349315068
2019,R22,17-Aug-19,Essendon,87,32,W,Fremantle,186.7272727,25.098132,185.9090909,25.16064757,0.818181818,-0.062515567
2019,R23,23-Aug-19,Essendon,65,-11,L,Collingwood,187.6818182,24.56836862,187.8181818,26.53312578,-0.136363636,-1.964757161
2019,EF,5-Sep-19,Essendon,61,-55,L,West Coast,186.4545455,25.21818182,188.0909091,27.43549191,-1.636363636,-2.217310087
2018,R1,23-Mar-18,Essendon,99,12,W,Adelaide,187.5909091,24.94856787,187.1363636,25.71108344,0.454545455,-0.762515567
2018,R2,31-Mar-18,Essendon,90,-16,L,Fremantle,187.5909091,24.97048568,186.8636364,25.13237858,0.727272727,-0.161892902
2018,R3,8-Apr-18,Essendon,83,-21,L,Western Bulldogs,186.2727273,25.4267746,186.3636364,23.57932752,-0.090909091,1.847447073
2018,R4,15-Apr-18,Essendon,106,22,W,Port Adelaide,186.3181818,25.25691158,188.4545455,25.60684932,-2.136363636,-0.349937733
2018,R5,25-Apr-18,Essendon,52,-49,L,Collingwood,186.6363636,25.4,188.9545455,24.70535492,-2.318181818,0.694645081
2018,R6,29-Apr-18,Essendon,72,-36,L,Melbourne,186.3181818,25.26475716,187.9090909,24.60560399,-1.590909091,0.659153176
2018,R7,5-May-18,Essendon,67,-23,L,Hawthorn,186.6363636,25.4611457,186.6363636,25.62229141,0,-0.161145704
2018,R8,12-May-18,Essendon,78,-13,L,Carlton,186.4090909,25.76326276,187.6818182,24.82241594,-1.272727273,0.940846824
2018,R9,19-May-18,Essendon,84,34,W,Geelong,186.8181818,25.05952677,189.4090909,26.24757161,-2.590909091,-1.188044832
2018,R10,26-May-18,Essendon,95,35,W,Greater Western Sydney,186.4545455,25.09066002,189.0909091,25.05479452,-2.636363636,0.035865504
2018,R11,2-Jun-18,Essendon,43,-71,L,Richmond,186.5454545,25.16674969,186.9090909,25.22166874,-0.363636364,-0.054919054
2018,R12,10-Jun-18,Essendon,84,22,W,Brisbane Lions,186.1363636,25.59551681,189.1818182,24.04283935,-3.045454545,1.55267746
2018,R14,21-Jun-18,Essendon,80,28,W,West Coast,186.1363636,25.6256538,187.5454545,26.00062267,-1.409090909,-0.374968867
2018,R15,1-Jul-18,Essendon,125,17,W,North Melbourne,186.1818182,25.97085928,187.5909091,25.48393524,-1.409090909,0.486924035
2018,R16,8-Jul-18,Essendon,62,-16,L,Collingwood,186.1818182,25.95230386,188.8636364,24.42129514,-2.681818182,1.531008717
2018,R17,14-Jul-18,Essendon,95,44,W,Gold Coast,185.4090909,25.81569116,188.9090909,23.66500623,-3.5,2.150684932
2018,R18,21-Jul-18,Essendon,99,29,W,Fremantle,184.8636364,26.12988792,187.0454545,24.14844334,-2.181818182,1.981444583
2018,R19,27-Jul-18,Essendon,109,43,W,Sydney,185.7727273,25.52652553,186.9545455,24.74533001,-1.181818182,0.781195517
2018,R20,4-Aug-18,Essendon,103,-4,L,Hawthorn,185.0454545,25.80012453,186.8181818,26.53250311,-1.772727273,-0.73237858
2018,R21,10-Aug-18,Essendon,122,43,W,St Kilda,185.0454545,25.81656289,186.7272727,24.29900374,-1.681818182,1.517559153
2018,R22,17-Aug-18,Essendon,73,-8,L,Richmond,185.6818182,25.76861768,185.3181818,25.16687422,0.363636364,0.601743462
2018,R23,24-Aug-18,Essendon,111,22,W,Port Adelaide,185.9545455,25.63262765,188,25.68393524,-2.045454545,-0.051307597
2017,R1,25-Mar-17,Essendon,116,25,W,Hawthorn,186.0454545,25.59078456,187.1818182,27.18530511,-1.136363636,-1.594520548
2017,R2,1-Apr-17,Essendon,111,27,W,Brisbane Lions,186.1363636,25.78468244,189.0454545,24.46774595,-2.909090909,1.316936488
2017,R3,9-Apr-17,Essendon,42,-15,L,Carlton,186.5909091,26.07173101,188.8636364,24.77932752,-2.272727273,1.292403487
2017,R4,15-Apr-17,Essendon,88,-65,L,Adelaide,185.9090909,25.80386052,186.5909091,25.02191781,-0.681818182,0.781942715
2017,R5,25-Apr-17,Essendon,100,18,W,Collingwood,185.7272727,25.98256538,188.6818182,25.25790785,-2.954545455,0.724657534
2017,R6,30-Apr-17,Essendon,74,-38,L,Melbourne,185.2727273,25.40660025,185.9545455,24.92440847,-0.681818182,0.482191781
2017,R7,7-May-17,Essendon,79,-37,L,Fremantle,186.4545455,25.67310087,187.6363636,24.94607721,-1.181818182,0.727023661
2017,R8,13-May-17,Essendon,110,17,W,Geelong,186.4545455,25.73001245,191.2272727,25.97770859,-4.772727273,-0.247696139
2017,R9,21-May-17,Essendon,125,61,W,West Coast,186.4545455,25.75193026,187.7727273,26.49153176,-1.318181818,-0.739601494
2017,R10,27-May-17,Essendon,66,-15,L,Richmond,186.4090909,25.71892902,185.7272727,24.80871731,0.681818182,0.910211706
2017,R11,3-Jun-17,Essendon,101,-16,L,Greater Western Sydney,186.6363636,25.89975093,188.7272727,24.41656289,-2.090909091,1.483188045
2017,R12,10-Jun-17,Essendon,131,70,W,Port Adelaide,186.6363636,26.0252802,188.0454545,25.41668742,-1.409090909,0.608592777
2017,R14,23-Jun-17,Essendon,85,-1,L,Sydney,186.5909091,25.63760897,188.3181818,24.97484433,-1.727272727,0.662764633
